0	8	TPC-0-N	5	0	0	127	0	39	5	6	15	111	
1	8	TPC-0-N	5	0	0	80	0	38	5	7	0	112	
2	8	TPC-0-N	5	0	0	126	0	37	5	6	14	110	
3	8	TPC-0-N	5	0	0	81	0	36	5	7	1	113	
4	8	TPC-0-N	5	0	0	125	0	35	5	6	13	109	
5	8	TPC-0-N	5	0	0	82	0	34	5	7	2	114	
6	8	TPC-0-N	5	0	0	124	0	33	5	6	12	108	
7	8	TPC-0-N	5	0	0	83	0	32	5	7	3	115	
8	8	TPC-0-N	5	0	0	123	0	31	5	6	11	107	
9	8	TPC-0-N	5	0	0	84	0	30	5	7	4	116	
10	8	TPC-0-N	5	0	0	111	0	29	5	5	15	95	
11	8	TPC-0-N	5	0	0	64	0	28	5	4	0	64	
12	8	TPC-0-N	5	0	0	110	0	27	5	5	14	94	
13	8	TPC-0-N	5	0	0	65	0	26	5	4	1	65	
14	8	TPC-0-N	5	0	0	109	0	25	5	5	13	93	
15	8	TPC-0-N	5	0	0	66	0	24	5	4	2	66	
16	8	TPC-0-N	5	0	0	108	0	23	5	5	12	92	
17	8	TPC-0-N	5	0	0	67	0	22	5	4	3	67	
18	8	TPC-0-N	5	0	0	107	0	21	5	5	11	91	
19	8	TPC-0-N	5	0	0	68	0	20	5	4	4	68	
20	8	TPC-0-N	5	0	0	47	0	19	5	2	15	47	
21	8	TPC-0-N	5	0	0	0	0	18	5	3	0	48	
22	8	TPC-0-N	5	0	0	46	0	17	5	2	14	46	
23	8	TPC-0-N	5	0	0	1	0	16	5	3	1	49	
24	8	TPC-0-N	5	0	0	45	0	15	5	2	13	45	
25	8	TPC-0-N	5	0	0	2	0	14	5	3	2	50	
26	8	TPC-0-N	5	0	0	44	0	13	5	2	12	44	
27	8	TPC-0-N	5	0	0	3	0	12	5	3	3	51	
28	8	TPC-0-N	5	0	0	43	0	11	5	2	11	43	
29	8	TPC-0-N	5	0	0	4	0	10	5	3	4	52	
30	8	TPC-0-N	5	0	0	63	0	9	5	1	15	31	
31	8	TPC-0-N	5	0	0	16	0	8	5	0	0	0	
32	8	TPC-0-N	5	0	0	62	0	7	5	1	14	30	
33	8	TPC-0-N	5	0	0	17	0	6	5	0	1	1	
34	8	TPC-0-N	5	0	0	61	0	5	5	1	13	29	
35	8	TPC-0-N	5	0	0	18	0	4	5	0	2	2	
36	8	TPC-0-N	5	0	0	60	0	3	5	1	12	28	
37	8	TPC-0-N	5	0	0	19	0	2	5	0	3	3	
38	8	TPC-0-N	5	0	0	59	0	1	5	1	11	27	
39	8	TPC-0-N	5	0	0	20	0	0	5	0	4	4	
40	8	TPC-0-N	4	0	1	127	0	39	4	6	15	239	
41	8	TPC-0-N	4	0	1	80	0	38	4	7	0	240	
42	8	TPC-0-N	4	0	1	126	0	37	4	6	14	238	
43	8	TPC-0-N	4	0	1	81	0	36	4	7	1	241	
44	8	TPC-0-N	4	0	1	125	0	35	4	6	13	237	
45	8	TPC-0-N	4	0	1	82	0	34	4	7	2	242	
46	8	TPC-0-N	4	0	1	124	0	33	4	6	12	236	
