1609	1	APA_P02SU	1	1	1	52	2	9	1	1	4	148	
1620	1	APA_P02SU	1	1	1	11	2	20	1	3	11	187	
1607	1	APA_P02SU	1	1	1	51	2	7	1	1	3	147	
1618	1	APA_P02SU	1	1	1	12	2	18	1	3	12	188	
1605	1	APA_P02SU	1	1	1	50	2	5	1	1	2	146	
1616	1	APA_P02SU	1	1	1	13	2	16	1	3	13	189	
1603	1	APA_P02SU	1	1	1	49	2	3	1	1	1	145	
1614	1	APA_P02SU	1	1	1	14	2	14	1	3	14	190	
1601	1	APA_P02SU	1	1	1	48	2	1	1	1	0	144	
1612	1	APA_P02SU	1	1	1	15	2	12	1	3	15	191	
399	1	APA_P02SU	1	1	1	20	0	0	1	0	4	132	
388	1	APA_P02SU	1	1	1	43	0	11	1	2	11	171	
397	1	APA_P02SU	1	1	1	19	0	2	1	0	3	131	
386	1	APA_P02SU	1	1	1	44	0	13	1	2	12	172	
395	1	APA_P02SU	1	1	1	18	0	4	1	0	2	130	
384	1	APA_P02SU	1	1	1	45	0	15	1	2	13	173	
393	1	APA_P02SU	1	1	1	17	0	6	1	0	1	129	
382	1	APA_P02SU	1	1	1	46	0	17	1	2	14	174	
391	1	APA_P02SU	1	1	1	16	0	8	1	0	0	128	
380	1	APA_P02SU	1	1	1	47	0	19	1	2	15	175	
379	1	APA_P02SU	1	1	1	68	0	20	1	4	4	196	
368	1	APA_P02SU	1	1	1	123	0	31	1	6	11	235	
377	1	APA_P02SU	1	1	1	67	0	22	1	4	3	195	
366	1	APA_P02SU	1	1	1	124	0	33	1	6	12	236	
375	1	APA_P02SU	1	1	1	66	0	24	1	4	2	194	
364	1	APA_P02SU	1	1	1	125	0	35	1	6	13	237	
373	1	APA_P02SU	1	1	1	65	0	26	1	4	1	193	
362	1	APA_P02SU	1	1	1	126	0	37	1	6	14	238	
371	1	APA_P02SU	1	1	1	64	0	28	1	4	0	192	
360	1	APA_P02SU	1	1	1	127	0	39	1	6	15	239	
1633	1	APA_P02SU	1	1	1	100	2	33	1	5	4	212	
1644	1	APA_P02SU	1	1	1	91	2	44	1	7	11	251	
1631	1	APA_P02SU	1	1	1	99	2	31	1	5	3	211	
1642	1	APA_P02SU	1	1	1	92	2	42	1	7	12	252	
1629	1	APA_P02SU	1	1	1	98	2	29	1	5	2	210	
1640	1	APA_P02SU	1	1	1	93	2	40	1	7	13	253	
1627	1	APA_P02SU	1	1	1	97	2	27	1	5	1	209	
1638	1	APA_P02SU	1	1	1	94	2	38	1	7	14	254	
1625	1	APA_P02SU	1	1	1	96	2	25	1	5	0	208	
1636	1	APA_P02SU	1	1	1	95	2	36	1	7	15	255	
807	1	APA_P02SU	1	1	1	57	1	7	1	1	9	153	
816	1	APA_P02SU	1	1	1	6	1	16	1	3	6	182	
805	1	APA_P02SU	1	1	1	56	1	5	1	1	8	152	
814	1	APA_P02SU	1	1	1	7	1	14	1	3	7	183	
803	1	APA_P02SU	1	1	1	55	1	3	1	1	7	151	
812	1	APA_P02SU	1	1	1	8	1	12	1	3	8	184	
801	1	APA_P02SU	1	1	1	54	1	1	1	1	6	150	
810	1	APA_P02SU	1	1	1	9	1	10	1	3	9	185	
1611	1	APA_P02SU	1	1	1	53	2	11	1	1	5	149	
1622	1	APA_P02SU	1	1	1	10	2	22	1	3	10	186	
800	1	APA_P02SU	1	1	1	25	1	0	1	0	9	137	
811	1	APA_P02SU	1	1	1	38	1	11	1	2	6	166	
802	1	APA_P02SU	1	1	1	24	1	2	1	0	8	136	
813	1	APA_P02SU	1	1	1	39	1	13	1	2	7	167	
804	1	APA_P02SU	1	1	1	23	1	4	1	0	7	135	
815	1	APA_P02SU	1	1	1	40	1	15	1	2	8	168	
806	1	APA_P02SU	1	1	1	22	1	6	1	0	6	134	
817	1	APA_P02SU	1	1	1	41	1	17	1	2	9	169	
808	1	APA_P02SU	1	1	1	21	1	8	1	0	5	133	
819	1	APA_P02SU	1	1	1	42	1	19	1	2	10	170	
820	1	APA_P02SU	1	1	1	73	1	20	1	4	9	201	
831	1	APA_P02SU	1	1	1	118	1	31	1	6	6	230	
822	1	APA_P02SU	1	1	1	72	1	22	1	4	8	200	
833	1	APA_P02SU	1	1	1	119	1	33	1	6	7	231	
824	1	APA_P02SU	1	1	1	71	1	24	1	4	7	199	
835	1	APA_P02SU	1	1	1	120	1	35	1	6	8	232	
826	1	APA_P02SU	1	1	1	70	1	26	1	4	6	198	
837	1	APA_P02SU	1	1	1	121	1	37	1	6	9	233	
828	1	APA_P02SU	1	1	1	69	1	28	1	4	5	197	
839	1	APA_P02SU	1	1	1	122	1	39	1	6	10	234	
827	1	APA_P02SU	1	1	1	105	1	27	1	5	9	217	
836	1	APA_P02SU	1	1	1	86	1	36	1	7	6	246	
825	1	APA_P02SU	1	1	1	104	1	25	1	5	8	216	
834	1	APA_P02SU	1	1	1	87	1	34	1	7	7	247	
823	1	APA_P02SU	1	1	1	103	1	23	1	5	7	215	
832	1	APA_P02SU	1	1	1	88	1	32	1	7	8	248	
821	1	APA_P02SU	1	1	1	102	1	21	1	5	6	214	
830	1	APA_P02SU	1	1	1	89	1	30	1	7	9	249	
1635	1	APA_P02SU	1	1	1	101	2	35	1	5	5	213	
1646	1	APA_P02SU	1	1	1	90	2	46	1	7	10	250	
390	1	APA_P02SU	1	1	1	63	0	9	1	1	15	159	
381	1	APA_P02SU	1	1	1	0	0	18	1	3	0	176	
392	1	APA_P02SU	1	1	1	62	0	7	1	1	14	158	
383	1	APA_P02SU	1	1	1	1	0	16	1	3	1	177	
394	1	APA_P02SU	1	1	1	61	0	5	1	1	13	157	
385	1	APA_P02SU	1	1	1	2	0	14	1	3	2	178	
396	1	APA_P02SU	1	1	1	60	0	3	1	1	12	156	
387	1	APA_P02SU	1	1	1	3	0	12	1	3	3	179	
398	1	APA_P02SU	1	1	1	59	0	1	1	1	11	155	
389	1	APA_P02SU	1	1	1	4	0	10	1	3	4	180	
809	1	APA_P02SU	1	1	1	58	1	9	1	1	10	154	
818	1	APA_P02SU	1	1	1	5	1	18	1	3	5	181	
1600	1	APA_P02SU	1	1	1	31	2	0	1	0	15	143	
1613	1	APA_P02SU	1	1	1	32	2	13	1	2	0	160	
1602	1	APA_P02SU	1	1	1	30	2	2	1	0	14	142	
1615	1	APA_P02SU	1	1	1	33	2	15	1	2	1	161	
1604	1	APA_P02SU	1	1	1	29	2	4	1	0	13	141	
1617	1	APA_P02SU	1	1	1	34	2	17	1	2	2	162	
1606	1	APA_P02SU	1	1	1	28	2	6	1	0	12	140	
1619	1	APA_P02SU	1	1	1	35	2	19	1	2	3	163	
1608	1	APA_P02SU	1	1	1	27	2	8	1	0	11	139	
1621	1	APA_P02SU	1	1	1	36	2	21	1	2	4	164	
1610	1	APA_P02SU	1	1	1	26	2	10	1	0	10	138	
1623	1	APA_P02SU	1	1	1	37	2	23	1	2	5	165	
1624	1	APA_P02SU	1	1	1	79	2	24	1	4	15	207	
1637	1	APA_P02SU	1	1	1	112	2	37	1	6	0	224	
1626	1	APA_P02SU	1	1	1	78	2	26	1	4	14	206	
1639	1	APA_P02SU	1	1	1	113	2	39	1	6	1	225	
1628	1	APA_P02SU	1	1	1	77	2	28	1	4	13	205	
1641	1	APA_P02SU	1	1	1	114	2	41	1	6	2	226	
1630	1	APA_P02SU	1	1	1	76	2	30	1	4	12	204	
1643	1	APA_P02SU	1	1	1	115	2	43	1	6	3	227	
1632	1	APA_P02SU	1	1	1	75	2	32	1	4	11	203	
1645	1	APA_P02SU	1	1	1	116	2	45	1	6	4	228	
1634	1	APA_P02SU	1	1	1	74	2	34	1	4	10	202	
1647	1	APA_P02SU	1	1	1	117	2	47	1	6	5	229	
370	1	APA_P02SU	1	1	1	111	0	29	1	5	15	223	
361	1	APA_P02SU	1	1	1	80	0	38	1	7	0	240	
372	1	APA_P02SU	1	1	1	110	0	27	1	5	14	222	
363	1	APA_P02SU	1	1	1	81	0	36	1	7	1	241	
374	1	APA_P02SU	1	1	1	109	0	25	1	5	13	221	
365	1	APA_P02SU	1	1	1	82	0	34	1	7	2	242	
376	1	APA_P02SU	1	1	1	108	0	23	1	5	12	220	
367	1	APA_P02SU	1	1	1	83	0	32	1	7	3	243	
378	1	APA_P02SU	1	1	1	107	0	21	1	5	11	219	
369	1	APA_P02SU	1	1	1	84	0	30	1	7	4	244	
829	1	APA_P02SU	1	1	1	106	1	29	1	5	10	218	
838	1	APA_P02SU	1	1	1	85	1	38	1	7	5	245	
1657	1	APA_P02SU	1	1	0	52	2	9	2	1	4	20	
1668	1	APA_P02SU	1	1	0	11	2	20	2	3	11	59	
1655	1	APA_P02SU	1	1	0	51	2	7	2	1	3	19	
