399	2	APA_P02SU	1	1	1	20	0	0	1	1	4	128	
398	2	APA_P02SU	1	1	1	59	0	1	1	3	11	129	
397	2	APA_P02SU	1	1	1	19	0	2	1	1	3	130	
396	2	APA_P02SU	1	1	1	60	0	3	1	3	12	131	
395	2	APA_P02SU	1	1	1	18	0	4	1	1	2	132	
394	2	APA_P02SU	1	1	1	61	0	5	1	3	13	133	
393	2	APA_P02SU	1	1	1	17	0	6	1	1	1	134	
392	2	APA_P02SU	1	1	1	62	0	7	1	3	14	135	
391	2	APA_P02SU	1	1	1	16	0	8	1	1	0	136	
390	2	APA_P02SU	1	1	1	63	0	9	1	3	15	137	
389	2	APA_P02SU	1	1	1	4	0	10	1	0	4	138	
388	2	APA_P02SU	1	1	1	43	0	11	1	2	11	139	
387	2	APA_P02SU	1	1	1	3	0	12	1	0	3	140	
386	2	APA_P02SU	1	1	1	44	0	13	1	2	12	141	
385	2	APA_P02SU	1	1	1	2	0	14	1	0	2	142	
384	2	APA_P02SU	1	1	1	45	0	15	1	2	13	143	
383	2	APA_P02SU	1	1	1	1	0	16	1	0	1	144	
382	2	APA_P02SU	1	1	1	46	0	17	1	2	14	145	
381	2	APA_P02SU	1	1	1	0	0	18	1	0	0	146	
380	2	APA_P02SU	1	1	1	47	0	19	1	2	15	147	
379	2	APA_P02SU	1	1	1	68	0	20	1	4	4	148	
378	2	APA_P02SU	1	1	1	107	0	21	1	6	11	149	
377	2	APA_P02SU	1	1	1	67	0	22	1	4	3	150	
376	2	APA_P02SU	1	1	1	108	0	23	1	6	12	151	
375	2	APA_P02SU	1	1	1	66	0	24	1	4	2	152	
374	2	APA_P02SU	1	1	1	109	0	25	1	6	13	153	
373	2	APA_P02SU	1	1	1	65	0	26	1	4	1	154	
372	2	APA_P02SU	1	1	1	110	0	27	1	6	14	155	
371	2	APA_P02SU	1	1	1	64	0	28	1	4	0	156	
370	2	APA_P02SU	1	1	1	111	0	29	1	6	15	157	
369	2	APA_P02SU	1	1	1	84	0	30	1	5	4	158	
368	2	APA_P02SU	1	1	1	123	0	31	1	7	11	159	
367	2	APA_P02SU	1	1	1	83	0	32	1	5	3	160	
366	2	APA_P02SU	1	1	1	124	0	33	1	7	12	161	
365	2	APA_P02SU	1	1	1	82	0	34	1	5	2	162	
364	2	APA_P02SU	1	1	1	125	0	35	1	7	13	163	
363	2	APA_P02SU	1	1	1	81	0	36	1	5	1	164	
362	2	APA_P02SU	1	1	1	126	0	37	1	7	14	165	
361	2	APA_P02SU	1	1	1	80	0	38	1	5	0	166	
360	2	APA_P02SU	1	1	1	127	0	39	1	7	15	167	
